Text,Topic,Emotion
Nay Deadline môn bảo vệ đề tài dí sấp mặt thật sự,Học tập,Căng thẳng
"Tự nhiên Cuối tháng hết tiền, phải uống cà phê cho qua ngày mn ơi",Đời sống thường ngày,Buồn rầu
"Nay Hôm nay xui xẻo, lỡ làm uống cà phê hỏng :((",Đời sống thường ngày,Buồn rầu
Đang Pha ly cà phê ngồi nghe nhạc ngắm phố phường quá,Đời sống thường ngày,Thư giãn
Thề luôn Đạt điểm A môn bảo vệ đề tài sung sướng quá chán,Học tập,Hào hứng
Tự nhiên Làm bài tập thực tập mạng với team mệt mỏi quá hihi,Học tập,Căng thẳng
"Tự nhiên Rớt môn bài tập nhóm rồi, buồn quá quá",Học tập,Buồn rầu
Cài đặt lab cho bảo vệ đề tài phức tạp ghê,Học tập,Căng thẳng
Đang Làm bài tập cấu hình Router với team mệt mỏi quá quá,Học tập,Căng thẳng
Tự nhiên Pha ly cà phê ngồi uống cà phê ngắm phố phường :((,Đời sống thường ngày,Thư giãn
Mới làm hỏng server Linux tốn mớ tiền mn ơi,Khoa học & Công nghệ,Buồn rầu
Thề luôn Cấu hình máy ảo VMware khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Thề luôn Mai thi môn CT179 mà chưa chữ nào vào đầu hihi,Học tập,Căng thẳng
Thề luôn Trời mưa nằm nhà dạo phố là sướng nhất thật sự,Đời sống thường ngày,Thư giãn
Chuỗi thua truyện Manhwa tụt rank thảm hại quá,Giải trí & Gaming,Căng thẳng
Đang Hệ thống server Linux đang báo lỗi đỏ lòm,Khoa học & Công nghệ,Căng thẳng
Đạt điểm A môn cấu hình Router sung sướng quá mn ơi,Học tập,Hào hứng
Tự nhiên Đi chơi chuột FPS với anh em cười đau bụng mn ơi,Giải trí & Gaming,Hào hứng
Đang Nay mới tậu database Firebase dùng sướng vãi,Khoa học & Công nghệ,Hào hứng
Đang Trời mưa ngập đường không đi dạo phố được chán quá chán,Đời sống thường ngày,Buồn rầu
Hôm nay Đi chơi Valorant với anh em cười đau bụng ae ạ,Giải trí & Gaming,Hào hứng
Hôm nay Cuối tuần đi xem phim Donghua hít thở không khí trong lành hihi,Đời sống thường ngày,Thư giãn
"Hôm nay Cuối tháng hết tiền, phải ăn mì tôm cho qua ngày ae ạ",Đời sống thường ngày,Buồn rầu
Tự nhiên Gặp lại bạn cũ đi ngủ nướng cười thả ga hihi,Đời sống thường ngày,Vui vẻ
Thầy chấm cấu hình Router gắt quá haha,Học tập,Buồn rầu
Thề luôn Bị điểm thấp bài kiểm tra Quản trị hệ thống chán chả buồn nói hihi,Học tập,Buồn rầu
"Thề luôn Rớt môn cấu hình Router rồi, buồn quá hihi",Học tập,Buồn rầu
Hôm nay Hệ thống Ubuntu dual boot đang báo lỗi đỏ lòm,Khoa học & Công nghệ,Căng thẳng
Tự nhiên Làm ván chuột FPS cho nhẹ đầu quá,Giải trí & Gaming,Thư giãn
Hôm nay Thuyết trình thực tập mạng thành công rực rỡ thật sự,Học tập,Hào hứng
Hôm nay Thuyết trình CT179 thành công rực rỡ thật sự,Học tập,Hào hứng
Nay Đạt điểm A môn CT179 sung sướng quá,Học tập,Hào hứng
Máy chủ mạng ảo Kathara bị sập chán quá thật sự,Khoa học & Công nghệ,Buồn rầu
Nay Được tặng món quà nghe nhạc vui quá ae ạ,Đời sống thường ngày,Vui vẻ
Deadline môn đồ án niên luận dí sấp mặt thật sự,Học tập,Căng thẳng
Hôm nay Cuối tuần ngồi chơi Minecraft chill chill haha,Giải trí & Gaming,Thư giãn
Thề luôn Được tặng món quà nghe nhạc vui quá,Đời sống thường ngày,Vui vẻ
"Tự nhiên Rớt môn bài tập nhóm rồi, buồn quá quá",Học tập,Buồn rầu
Tự nhiên Đi chơi OBS stream với anh em cười đau bụng hihi,Giải trí & Gaming,Hào hứng
Tự nhiên Trời mưa ngập đường không đi ăn mì tôm được chán quá haha,Đời sống thường ngày,Buồn rầu
Đang Cày OBS stream giải trí sau giờ học chán,Giải trí & Gaming,Thư giãn
Nay Thầy chấm cấu hình Router gắt quá haha,Học tập,Buồn rầu
Hôm nay Hệ thống database Firebase đang báo lỗi đỏ lòm :((,Khoa học & Công nghệ,Căng thẳng
Hôm nay trời đẹp đi xem phim Donghua quá xá đã quá,Đời sống thường ngày,Vui vẻ
Hôm nay Đọc liền tù tì bộ Wuthering Waves cuốn quá thật sự,Giải trí & Gaming,Thư giãn
Thề luôn Cày Wuthering Waves giải trí sau giờ học thật sự,Giải trí & Gaming,Thư giãn
Nay Trời mưa nằm nhà ăn quán vỉa hè là sướng nhất :((,Đời sống thường ngày,Thư giãn
"Tự nhiên Rớt môn cấu hình Router rồi, buồn quá thật sự",Học tập,Buồn rầu
Tự nhiên Hôm nay trời đẹp đi dạo phố quá xá đã ae ạ,Đời sống thường ngày,Vui vẻ
Cày chuột FPS giải trí sau giờ học,Giải trí & Gaming,Thư giãn
Tự nhiên Bị điểm thấp bài kiểm tra CT179 chán chả buồn nói :((,Học tập,Buồn rầu
Làm bài tập thực tập mạng với team mệt mỏi quá thật sự,Học tập,Căng thẳng
Hôm nay Xe hư giữa đường lúc đang ngủ nướng,Đời sống thường ngày,Buồn rầu
Hệ thống code PHP đang báo lỗi đỏ lòm chán,Khoa học & Công nghệ,Căng thẳng
Tự nhiên Ping chuột FPS nhảy lên 999ms nản luôn,Giải trí & Gaming,Căng thẳng
Chuỗi thua chuột FPS tụt rank thảm hại hihi,Giải trí & Gaming,Căng thẳng
Thề luôn Mới làm hỏng code React tốn mớ tiền quá,Khoa học & Công nghệ,Buồn rầu
Thề luôn Được tặng món quà ngủ nướng vui quá ae ạ,Đời sống thường ngày,Vui vẻ
"Hôm nay xui xẻo, lỡ làm ăn quán vỉa hè hỏng :((",Đời sống thường ngày,Buồn rầu
Nay Học bài tập nhóm khó hiểu quá chắc tạch hihi,Học tập,Buồn rầu
Thề luôn Trời mưa ngập đường không đi ăn quán vỉa hè được chán quá mn ơi,Đời sống thường ngày,Buồn rầu
Pha ly cà phê ngồi ăn mì tôm ngắm phố phường :((,Đời sống thường ngày,Thư giãn
Mai thi môn cấu hình Router mà chưa chữ nào vào đầu,Học tập,Căng thẳng
Làm bài tập bảo vệ đề tài với team mệt mỏi quá haha,Học tập,Căng thẳng
Thề luôn Mới làm hỏng code PHP tốn mớ tiền haha,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Ping chuột FPS nhảy lên 999ms nản luôn,Giải trí & Gaming,Căng thẳng
Chuỗi thua Minecraft tụt rank thảm hại :((,Giải trí & Gaming,Căng thẳng
Nay Trời mưa nằm nhà dạo phố là sướng nhất ae ạ,Đời sống thường ngày,Thư giãn
Thề luôn Deadline môn viết báo cáo dí sấp mặt mn ơi,Học tập,Căng thẳng
Nay Được tặng món quà xem phim Donghua vui quá chán,Đời sống thường ngày,Vui vẻ
Nay Lỡ tay xóa mất CentOS không cứu được ae ạ,Khoa học & Công nghệ,Buồn rầu
Học bài tập nhóm khó hiểu quá chắc tạch haha,Học tập,Buồn rầu
Tự nhiên Thầy chấm viết báo cáo gắt quá haha,Học tập,Buồn rầu
Hôm nay Chơi truyện Manhwa bị giật lag ping cao bực mình ae ạ,Giải trí & Gaming,Căng thẳng
Nay Cấu hình máy ảo VMware khó quá nhức hết cả đầu,Khoa học & Công nghệ,Căng thẳng
Tự nhiên Làm ván OBS stream cho nhẹ đầu thật sự,Giải trí & Gaming,Thư giãn
Tự nhiên Test thành công hệ thống CentOS mn ơi,Khoa học & Công nghệ,Hào hứng
"Hôm nay Cuối tháng hết tiền, phải dạo phố cho qua ngày thật sự",Đời sống thường ngày,Buồn rầu
Hôm nay Chuỗi thua Return of the Disaster-Class Hero tụt rank thảm hại haha,Giải trí & Gaming,Căng thẳng
Tự nhiên Thầy chấm thực tập mạng gắt quá quá,Học tập,Buồn rầu
Hôm nay Vừa fix xong bug PSU 650W mừng rớt nước mắt chán,Khoa học & Công nghệ,Hào hứng
Hôm nay Giải được bài bảo vệ đề tài khó nhất lớp,Học tập,Hào hứng
Thề luôn Giải được bài cấu hình Router khó nhất lớp,Học tập,Hào hứng
"Hôm nay Hôm nay xui xẻo, lỡ làm nghe nhạc hỏng chán",Đời sống thường ngày,Buồn rầu
Thề luôn Mở được nhân vật xịn trong truyện Manhwa bá cháy hihi,Giải trí & Gaming,Hào hứng
Thề luôn Gánh team còng lưng trong OBS stream,Giải trí & Gaming,Hào hứng
Thuyết trình Quản trị hệ thống thành công rực rỡ mn ơi,Học tập,Hào hứng
Đang Lỡ tay xóa mất code PHP không cứu được hihi,Khoa học & Công nghệ,Buồn rầu
Hôm nay Đi chơi Return of the Disaster-Class Hero với anh em cười đau bụng ae ạ,Giải trí & Gaming,Hào hứng
Thề luôn Được tặng món quà ngủ nướng vui quá,Đời sống thường ngày,Vui vẻ
Tự nhiên Mới được nhận lương đi chạy xe quanh Cần Thơ thôi :((,Đời sống thường ngày,Vui vẻ
Tự nhiên Hệ thống code PHP đang báo lỗi đỏ lòm :((,Khoa học & Công nghệ,Căng thẳng
Thề luôn Vừa fix xong bug CentOS mừng rớt nước mắt,Khoa học & Công nghệ,Hào hứng
Hôm nay Ping Return of the Disaster-Class Hero nhảy lên 999ms nản luôn,Giải trí & Gaming,Căng thẳng
Tự nhiên Trời mưa ngập đường không đi uống cà phê được chán quá mn ơi,Đời sống thường ngày,Buồn rầu
Mai thi môn bài tập nhóm mà chưa chữ nào vào đầu ae ạ,Học tập,Căng thẳng
Hôm nay Được tặng món quà uống cà phê vui quá,Đời sống thường ngày,Vui vẻ
Thề luôn Mai thi môn Quản trị hệ thống mà chưa chữ nào vào đầu chán,Học tập,Căng thẳng
Tự nhiên Ping rank Kim Cương nhảy lên 999ms nản luôn :((,Giải trí & Gaming,Căng thẳng
Nay Làm ván Valorant cho nhẹ đầu thật sự,Giải trí & Gaming,Thư giãn
Hôm nay Ping chuột FPS nhảy lên 999ms nản luôn haha,Giải trí & Gaming,Căng thẳng
Giải được bài viết báo cáo khó nhất lớp hihi,Học tập,Hào hứng
Đang Làm đồ án với code PHP mà code không chạy ae ạ,Khoa học & Công nghệ,Căng thẳng
Hôm nay Test thành công hệ thống code React chán,Khoa học & Công nghệ,Hào hứng
Hôm nay Mới làm hỏng code PHP tốn mớ tiền chán,Khoa học & Công nghệ,Buồn rầu
Nay Đọc liền tù tì bộ Wuthering Waves cuốn quá mn ơi,Giải trí & Gaming,Thư giãn
Nay Thầy chấm thực tập mạng gắt quá hihi,Học tập,Buồn rầu
Nay Pha ly cà phê ngồi uống cà phê ngắm phố phường chán,Đời sống thường ngày,Thư giãn
Đang Trời mưa ngập đường không đi ăn mì tôm được chán quá mn ơi,Đời sống thường ngày,Buồn rầu
Nay Mai thi môn đồ án niên luận mà chưa chữ nào vào đầu,Học tập,Căng thẳng
Mới được nhận lương đi ăn mì tôm thôi :((,Đời sống thường ngày,Vui vẻ
Nay Thuyết trình đồ án niên luận thành công rực rỡ :((,Học tập,Hào hứng
"Đang Rớt môn bài tập nhóm rồi, buồn quá ae ạ",Học tập,Buồn rầu
Thề luôn Cuối tuần ngồi chơi chuột FPS chill chill :((,Giải trí & Gaming,Thư giãn
Thề luôn Máy chủ server Linux bị sập chán quá :((,Khoa học & Công nghệ,Buồn rầu
Hôm nay Đạt điểm A môn bảo vệ đề tài sung sướng quá hihi,Học tập,Hào hứng
Nay Lỡ tay xóa mất code React không cứu được hihi,Khoa học & Công nghệ,Buồn rầu
Trời mưa ngập đường không đi xem phim Donghua được chán quá chán,Đời sống thường ngày,Buồn rầu
Tự nhiên Lỡ tay xóa mất máy ảo VMware không cứu được ae ạ,Khoa học & Công nghệ,Buồn rầu
Hôm nay Ping Minecraft nhảy lên 999ms nản luôn chán,Giải trí & Gaming,Căng thẳng
Thề luôn Học bảo vệ đề tài khó hiểu quá chắc tạch :((,Học tập,Buồn rầu
Cấu hình Ubuntu dual boot khó quá nhức hết cả đầu haha,Khoa học & Công nghệ,Căng thẳng
Chơi OBS stream bị giật lag ping cao bực mình mn ơi,Giải trí & Gaming,Căng thẳng
Tự nhiên Chơi Wuthering Waves bị giật lag ping cao bực mình :((,Giải trí & Gaming,Căng thẳng
Hôm nay Cấu hình PSU 650W khó quá nhức hết cả đầu chán,Khoa học & Công nghệ,Căng thẳng
Chơi rank Kim Cương bị giật lag ping cao bực mình,Giải trí & Gaming,Căng thẳng
Nay Cuối tuần đi chạy xe quanh Cần Thơ hít thở không khí trong lành quá,Đời sống thường ngày,Thư giãn
Nay Code xong chức năng database Firebase thấy mình bá thật haha,Khoa học & Công nghệ,Hào hứng
Đang Xe hư giữa đường lúc đang nghe nhạc,Đời sống thường ngày,Buồn rầu
Nay Cày rank Kim Cương giải trí sau giờ học,Giải trí & Gaming,Thư giãn
Thề luôn Học cấu hình Router khó hiểu quá chắc tạch mn ơi,Học tập,Buồn rầu
Đang Mở được nhân vật xịn trong rank Kim Cương bá cháy :((,Giải trí & Gaming,Hào hứng
Nay Cuối cùng cũng qua môn cấu hình Router,Học tập,Hào hứng
Hôm nay Cuối cùng cũng qua môn viết báo cáo,Học tập,Hào hứng
Thề luôn Đọc liền tù tì bộ rank Kim Cương cuốn quá ae ạ,Giải trí & Gaming,Thư giãn
"Thề luôn Rớt môn CT179 rồi, buồn quá haha",Học tập,Buồn rầu
Thề luôn Chuỗi thua truyện Manhwa tụt rank thảm hại hihi,Giải trí & Gaming,Căng thẳng
Hôm nay Làm ván OBS stream cho nhẹ đầu mn ơi,Giải trí & Gaming,Thư giãn
Nay Sáng sớm dậy dạo phố thấy lòng bình yên haha,Đời sống thường ngày,Thư giãn
Máy chủ Ubuntu dual boot bị sập chán quá hihi,Khoa học & Công nghệ,Buồn rầu
Vừa thắng chuỗi trận truyện Manhwa cảm giác yomost quá,Giải trí & Gaming,Hào hứng
Trời mưa nằm nhà xem phim Donghua là sướng nhất :((,Đời sống thường ngày,Thư giãn
Nay Xe hư giữa đường lúc đang xem phim Donghua quá,Đời sống thường ngày,Buồn rầu
Hôm nay Đi chơi Minecraft với anh em cười đau bụng :((,Giải trí & Gaming,Hào hứng
Hôm nay Lỡ tay xóa mất CentOS không cứu được chán,Khoa học & Công nghệ,Buồn rầu
Đang Gặp team tạ trong rank Kim Cương ức chế thật haha,Giải trí & Gaming,Căng thẳng
Tự nhiên Hệ thống máy ảo VMware đang báo lỗi đỏ lòm quá,Khoa học & Công nghệ,Căng thẳng
Nay Cày Valorant giải trí sau giờ học chán,Giải trí & Gaming,Thư giãn
Nay Gặp lại bạn cũ đi chạy xe quanh Cần Thơ cười thả ga,Đời sống thường ngày,Vui vẻ
Lỡ tay xóa mất PSU 650W không cứu được :((,Khoa học & Công nghệ,Buồn rầu
Nay Trời mưa nằm nhà xem phim Donghua là sướng nhất,Đời sống thường ngày,Thư giãn
Tự nhiên Cài đặt lab cho thực tập mạng phức tạp ghê quá,Học tập,Căng thẳng
Tự nhiên Trời mưa ngập đường không đi ngủ nướng được chán quá thật sự,Đời sống thường ngày,Buồn rầu
Hôm nay Cuối tuần đi ăn mì tôm hít thở không khí trong lành hihi,Đời sống thường ngày,Thư giãn
Thề luôn Cuối tuần đi nghe nhạc hít thở không khí trong lành ae ạ,Đời sống thường ngày,Thư giãn
Đang Vừa thắng chuỗi trận rank Kim Cương cảm giác yomost mn ơi,Giải trí & Gaming,Hào hứng
Hôm nay Vừa fix xong bug Ubuntu dual boot mừng rớt nước mắt quá,Khoa học & Công nghệ,Hào hứng
Tự nhiên Đạt điểm A môn Quản trị hệ thống sung sướng quá mn ơi,Học tập,Hào hứng
Thề luôn Mới làm hỏng mạng ảo Kathara tốn mớ tiền hihi,Khoa học & Công nghệ,Buồn rầu
"Nay Rớt môn bài tập nhóm rồi, buồn quá :((",Học tập,Buồn rầu
