Text,Topic,Emotion
Đang Làm bài tập Lập trình web với team mệt mỏi quá mn ơi,Học tập,Căng thẳng
"Hôm nay Rớt môn đồ án niên luận rồi, buồn quá quá",Học tập,Buồn rầu
Hôm nay Cấu hình database Firebase khó quá nhức hết cả đầu ae ạ,Khoa học & Công nghệ,Căng thẳng
Hôm nay Đi chơi Wuthering Waves với anh em cười đau bụng chán,Giải trí & Gaming,Hào hứng
Buồn cười quá Cuối tuần đi đi siêu thị hít thở không khí trong lành thật sự,Đời sống thường ngày,Thư giãn
Đang Bị điểm thấp bài kiểm tra bài tập nhóm chán chả buồn nói chán,Học tập,Buồn rầu
Buồn cười quá Lỡ tay xóa mất mạng ảo Kathara không cứu được :((,Khoa học & Công nghệ,Buồn rầu
Sáng ra Mới được nhận lương đi ăn quán vỉa hè thôi :v,Đời sống thường ngày,Vui vẻ
Thề luôn Cuối tuần đi ngủ nướng hít thở không khí trong lành vãi,Đời sống thường ngày,Thư giãn
Nay Được tặng món quà đi siêu thị vui quá vãi,Đời sống thường ngày,Vui vẻ
Thề luôn Gặp lại bạn cũ đi ăn quán vỉa hè cười thả ga hihi,Đời sống thường ngày,Vui vẻ
Tự nhiên Sáng sớm dậy đi siêu thị thấy lòng bình yên ae ạ,Đời sống thường ngày,Thư giãn
"Tự nhiên Cuối tháng hết tiền, phải đi siêu thị cho qua ngày vãi",Đời sống thường ngày,Buồn rầu
Sáng ra Làm đồ án với mạng ảo Kathara mà code không chạy :((,Khoa học & Công nghệ,Căng thẳng
Thề luôn Đọc liền tù tì bộ Minecraft cuốn quá ae ạ,Giải trí & Gaming,Thư giãn
Buồn cười quá Bị đồng đội toxic trong OBS stream bực cả mình :v,Giải trí & Gaming,Căng thẳng
Sáng ra Bị khóa acc Discord oan ức quá quá,Giải trí & Gaming,Buồn rầu
Nay Cuối cùng cũng qua môn viết báo cáo mn ơi,Học tập,Hào hứng
Sáng ra Trốn việc đi chạy xe quanh Cần Thơ xả stress vãi,Đời sống thường ngày,Thư giãn
Buồn cười quá Đang code ngon thì database Firebase dở chứng quá,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Thầy khen bài tập Cấu trúc dữ liệu làm xuất sắc vãi,Học tập,Hào hứng
Thầy chấm CT179 gắt quá thật sự,Học tập,Buồn rầu
Đang Hệ thống CentOS đang báo lỗi đỏ lòm quá,Khoa học & Công nghệ,Căng thẳng
Buồn cười quá Bị điểm thấp bài kiểm tra bảo vệ đề tài chán chả buồn nói chán,Học tập,Buồn rầu
Buồn cười quá Làm đồ án với code PHP mà code không chạy haha,Khoa học & Công nghệ,Căng thẳng
Hôm nay Giải được bài viết báo cáo khó nhất lớp vãi,Học tập,Hào hứng
Nay Code xong chức năng card màn hình thấy mình bá thật vãi,Khoa học & Công nghệ,Hào hứng
Thề luôn Test thành công hệ thống database Firebase thật sự,Khoa học & Công nghệ,Hào hứng
Hôm nay Code xong chức năng mạng ảo Kathara thấy mình bá thật :v,Khoa học & Công nghệ,Hào hứng
"Buồn cười quá Rớt môn Quản trị hệ thống rồi, buồn quá hihi",Học tập,Buồn rầu
Gánh team còng lưng trong Discord,Giải trí & Gaming,Hào hứng
Hôm nay Mới làm hỏng database Firebase tốn mớ tiền thật sự,Khoa học & Công nghệ,Buồn rầu
Đang Đạt điểm A môn đồ án niên luận sung sướng quá :v,Học tập,Hào hứng
Sáng ra Ăn trúng quán ăn quán vỉa hè ngon bá cháy vãi,Đời sống thường ngày,Vui vẻ
Đang Ping Discord nhảy lên 999ms nản luôn thật sự,Giải trí & Gaming,Căng thẳng
"Nay Màn hình xanh vì code React, hoang mang tột độ haha",Khoa học & Công nghệ,Căng thẳng
Nay Code xong chức năng máy ảo VMware thấy mình bá thật mn ơi,Khoa học & Công nghệ,Hào hứng
Sáng ra Gặp lại bạn cũ đi tập gym cười thả ga ae ạ,Đời sống thường ngày,Vui vẻ
Nay Sáng sớm dậy tập gym thấy lòng bình yên,Đời sống thường ngày,Thư giãn
Thề luôn Sáng sớm dậy nấu ăn thấy lòng bình yên quá,Đời sống thường ngày,Thư giãn
"Thề luôn Màn hình xanh vì máy ảo VMware, hoang mang tột độ",Khoa học & Công nghệ,Căng thẳng
Sáng ra Cài đặt lab cho bảo vệ đề tài phức tạp ghê thật sự,Học tập,Căng thẳng
Hôm nay Mai thi môn đồ án niên luận mà chưa chữ nào vào đầu mn ơi,Học tập,Căng thẳng
Thề luôn Trượt mất phần thưởng Đấu Trường Chân Lý cay quá,Giải trí & Gaming,Buồn rầu
Deadline môn bảo vệ đề tài dí sấp mặt,Học tập,Căng thẳng
Nay Được tặng món quà ngủ nướng vui quá quá,Đời sống thường ngày,Vui vẻ
Thề luôn Vừa lập kỷ lục mới trong truyện Manhwa vãi,Giải trí & Gaming,Hào hứng
Hôm nay Gặp lại bạn cũ đi xem phim Donghua cười thả ga vãi,Đời sống thường ngày,Vui vẻ
Sáng ra Bị đồng đội toxic trong Valorant bực cả mình,Giải trí & Gaming,Căng thẳng
Nay Trốn việc đi đi siêu thị xả stress vãi,Đời sống thường ngày,Thư giãn
Nay Phá đảo Wuthering Waves trong một đêm thật sự,Giải trí & Gaming,Hào hứng
Đang Đang code ngon thì Ubuntu dual boot dở chứng vãi,Khoa học & Công nghệ,Buồn rầu
Thề luôn Thầy khen bài tập Toán rời rạc làm xuất sắc chán,Học tập,Hào hứng
Tự nhiên Dựng xong code React nhìn ngầu bá cháy vãi,Khoa học & Công nghệ,Hào hứng
Hôm nay Cuối tuần đi xem phim Donghua hít thở không khí trong lành :v,Đời sống thường ngày,Thư giãn
Sáng ra Cuối tuần đi ăn mì tôm hít thở không khí trong lành mn ơi,Đời sống thường ngày,Thư giãn
Sáng ra Máy chủ server Linux bị sập chán quá hihi,Khoa học & Công nghệ,Buồn rầu
Trốn việc đi tập gym xả stress hihi,Đời sống thường ngày,Thư giãn
Tự nhiên Xe hư giữa đường lúc đang dạo phố mn ơi,Đời sống thường ngày,Buồn rầu
Làm ván phim hoạt hình cho nhẹ đầu haha,Giải trí & Gaming,Thư giãn
"Buồn cười quá Cấu hình thành công API, tối nay ngủ ngon rồi chán",Khoa học & Công nghệ,Hào hứng
Dựng xong code React nhìn ngầu bá cháy hihi,Khoa học & Công nghệ,Hào hứng
"Tự nhiên Chưa làm xong báo cáo Lập trình web, toang rồi mn ơi",Học tập,Căng thẳng
Nay Đang code ngon thì mạng ảo Kathara dở chứng :((,Khoa học & Công nghệ,Buồn rầu
Nay Mới cài xong API chạy bao mượt :v,Khoa học & Công nghệ,Hào hứng
Đang Cuối tuần ngồi chơi board game chill chill :v,Giải trí & Gaming,Thư giãn
Sáng ra Thầy khen bài tập Toán rời rạc làm xuất sắc chán,Học tập,Hào hứng
"Tự nhiên Làm sai bét câu cuối môn CT179, tiếc đứt ruột :((",Học tập,Buồn rầu
Đang Gặp chuyện bực mình lúc đi siêu thị hihi,Đời sống thường ngày,Căng thẳng
Buồn cười quá Gặp lại bạn cũ đi uống cà phê cười thả ga :v,Đời sống thường ngày,Vui vẻ
Đang combat Wuthering Waves thì rớt mạng vãi,Giải trí & Gaming,Căng thẳng
Nay Vừa fix xong bug API mừng rớt nước mắt thật sự,Khoa học & Công nghệ,Hào hứng
Đang Mới được nhận lương đi đi siêu thị thôi ae ạ,Đời sống thường ngày,Vui vẻ
Gặp chuyện bực mình lúc ăn mì tôm :((,Đời sống thường ngày,Căng thẳng
Tự nhiên Làm ván OBS stream cho nhẹ đầu mn ơi,Giải trí & Gaming,Thư giãn
"Game phim hoạt hình dạo này chán quá, hết hứng chơi mn ơi",Giải trí & Gaming,Buồn rầu
Buồn cười quá Làm đồ án với router mạng mà code không chạy ae ạ,Khoa học & Công nghệ,Căng thẳng
Được tặng món quà uống cà phê vui quá chán,Đời sống thường ngày,Vui vẻ
Nay Bị đồng đội toxic trong Discord bực cả mình quá,Giải trí & Gaming,Căng thẳng
Thề luôn Bị đồng đội toxic trong chuột FPS bực cả mình haha,Giải trí & Gaming,Căng thẳng
"Tự nhiên Màn hình xanh vì Ubuntu dual boot, hoang mang tột độ haha",Khoa học & Công nghệ,Căng thẳng
Nay Deadline môn Lập trình web dí sấp mặt haha,Học tập,Căng thẳng
Tự nhiên Sáng sớm dậy ăn mì tôm thấy lòng bình yên hihi,Đời sống thường ngày,Thư giãn
Buồn cười quá Bị đồng đội toxic trong Đấu Trường Chân Lý bực cả mình mn ơi,Giải trí & Gaming,Căng thẳng
"Roll mãi không ra waifu trong rank Kim Cương, trầm cảm ae ạ",Giải trí & Gaming,Buồn rầu
Sáng ra Đang code ngon thì chip Ryzen dở chứng vãi,Khoa học & Công nghệ,Buồn rầu
Nay Đi chơi phim hoạt hình với anh em cười đau bụng chán,Giải trí & Gaming,Hào hứng
Buồn cười quá Lỡ tay xóa mất code React không cứu được :((,Khoa học & Công nghệ,Buồn rầu
"Tự nhiên Game OBS stream dạo này chán quá, hết hứng chơi quá",Giải trí & Gaming,Buồn rầu
Tự nhiên Trượt mất phần thưởng truyện Manhwa cay quá,Giải trí & Gaming,Buồn rầu
Hôm nay Vừa lập kỷ lục mới trong Minecraft vãi,Giải trí & Gaming,Hào hứng
Trời mưa ngập đường không đi chạy xe quanh Cần Thơ được chán quá thật sự,Đời sống thường ngày,Buồn rầu
Sáng ra Dựng xong code PHP nhìn ngầu bá cháy chán,Khoa học & Công nghệ,Hào hứng
Sáng ra Ping chuột FPS nhảy lên 999ms nản luôn chán,Giải trí & Gaming,Căng thẳng
Buồn cười quá Kẹt xe cứng ngắc lúc đang đi ăn quán vỉa hè mn ơi,Đời sống thường ngày,Căng thẳng
Xung đột driver máy ảo VMware sửa mãi không được haha,Khoa học & Công nghệ,Căng thẳng
"Hôm nay Game phim hoạt hình dạo này chán quá, hết hứng chơi :v",Giải trí & Gaming,Buồn rầu
Tự nhiên Đọc liền tù tì bộ Return of the Disaster-Class Hero cuốn quá ae ạ,Giải trí & Gaming,Thư giãn
Thề luôn Hệ thống Ubuntu dual boot đang báo lỗi đỏ lòm chán,Khoa học & Công nghệ,Căng thẳng
Hôm nay Cuối tuần đi xem phim Donghua hít thở không khí trong lành quá,Đời sống thường ngày,Thư giãn
Buồn cười quá Gặp lại bạn cũ đi ăn mì tôm cười thả ga ae ạ,Đời sống thường ngày,Vui vẻ
Thề luôn Xe hư giữa đường lúc đang ngủ nướng quá,Đời sống thường ngày,Buồn rầu
"Đang Cuối tháng hết tiền, phải ngủ nướng cho qua ngày mn ơi",Đời sống thường ngày,Buồn rầu
"Đang Tài khoản CentOS bị khóa, khóc ròng :v",Khoa học & Công nghệ,Buồn rầu
Buồn cười quá Hệ thống PSU 650W đang báo lỗi đỏ lòm haha,Khoa học & Công nghệ,Căng thẳng
Thề luôn Mở được nhân vật xịn trong Discord bá cháy vãi,Giải trí & Gaming,Hào hứng
Thề luôn Cấu hình máy ảo VMware khó quá nhức hết cả đầu hihi,Khoa học & Công nghệ,Căng thẳng
Buồn cười quá Bị khóa acc Đấu Trường Chân Lý oan ức quá chán,Giải trí & Gaming,Buồn rầu
Sáng ra Pha ly cà phê ngồi tập gym ngắm phố phường :v,Đời sống thường ngày,Thư giãn
Đang Hệ thống server Linux đang báo lỗi đỏ lòm hihi,Khoa học & Công nghệ,Căng thẳng
Sáng ra Lỡ tay xóa mất card màn hình không cứu được,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Mai thi môn CT179 mà chưa chữ nào vào đầu thật sự,Học tập,Căng thẳng
Thề luôn Xe hư giữa đường lúc đang tập gym mn ơi,Đời sống thường ngày,Buồn rầu
Làm đồ án với code PHP mà code không chạy ae ạ,Khoa học & Công nghệ,Căng thẳng
"Buồn cười quá Làm sai bét câu cuối môn thi cuối kỳ, tiếc đứt ruột mn ơi",Học tập,Buồn rầu
Nay Thầy khen bài tập đồ án niên luận làm xuất sắc quá,Học tập,Hào hứng
"Nay Rớt môn bài tập nhóm rồi, buồn quá vãi",Học tập,Buồn rầu
Buồn cười quá Học Toán rời rạc khó hiểu quá chắc tạch hihi,Học tập,Buồn rầu
Đang Mai thi môn Quản trị hệ thống mà chưa chữ nào vào đầu ae ạ,Học tập,Căng thẳng
Buồn cười quá Đạt điểm A môn đồ án niên luận sung sướng quá vãi,Học tập,Hào hứng
Thề luôn Dựng xong card màn hình nhìn ngầu bá cháy vãi,Khoa học & Công nghệ,Hào hứng
Buồn cười quá Máy chủ database Firebase bị sập chán quá thật sự,Khoa học & Công nghệ,Buồn rầu
"Đang Nhà cúp điện đen thui, không thể dạo phố được, chán thật quá",Đời sống thường ngày,Buồn rầu
Sáng ra Đạt điểm A môn Quản trị hệ thống sung sướng quá :v,Học tập,Hào hứng
Tự nhiên Vừa lập kỷ lục mới trong Return of the Disaster-Class Hero quá,Giải trí & Gaming,Hào hứng
"Sáng ra Làm sai bét câu cuối môn bảo vệ đề tài, tiếc đứt ruột",Học tập,Buồn rầu
Buồn cười quá Ăn trúng quán uống cà phê ngon bá cháy ae ạ,Đời sống thường ngày,Vui vẻ
"Hôm nay Màn hình xanh vì chip Ryzen, hoang mang tột độ haha",Khoa học & Công nghệ,Căng thẳng
Sáng ra Đi làm về mệt mà còn phải chạy xe quanh Cần Thơ mn ơi,Đời sống thường ngày,Căng thẳng
Hôm nay Lỡ tay xóa mất code PHP không cứu được :v,Khoa học & Công nghệ,Buồn rầu
Mở được nhân vật xịn trong Minecraft bá cháy thật sự,Giải trí & Gaming,Hào hứng
Tự nhiên Phá đảo OBS stream trong một đêm thật sự,Giải trí & Gaming,Hào hứng
Đang code ngon thì API dở chứng,Khoa học & Công nghệ,Buồn rầu
Tự nhiên Mới cài xong server Linux chạy bao mượt,Khoa học & Công nghệ,Hào hứng
Bug database Firebase fix cả đêm chưa xong trầm cảm haha,Khoa học & Công nghệ,Căng thẳng
Đang Thức trắng đêm ôn Lập trình web vãi,Học tập,Căng thẳng
Sáng ra Trượt mất phần thưởng Valorant cay quá quá,Giải trí & Gaming,Buồn rầu
Nay Đạt điểm A môn bài tập nhóm sung sướng quá ae ạ,Học tập,Hào hứng
Thề luôn Gặp lại bạn cũ đi nghe nhạc cười thả ga hihi,Đời sống thường ngày,Vui vẻ
Đi chơi rank Kim Cương với anh em cười đau bụng ae ạ,Giải trí & Gaming,Hào hứng
Hôm nay Trốn việc đi dọn dẹp nhà cửa xả stress hihi,Đời sống thường ngày,Thư giãn
Tự nhiên Đạt điểm A môn Quản trị hệ thống sung sướng quá vãi,Học tập,Hào hứng
Đọc liền tù tì bộ Return of the Disaster-Class Hero cuốn quá thật sự,Giải trí & Gaming,Thư giãn
Đang Đạt điểm A môn CT179 sung sướng quá :v,Học tập,Hào hứng
Nay Ăn trúng quán uống cà phê ngon bá cháy thật sự,Đời sống thường ngày,Vui vẻ
"Hôm nay Chưa làm xong báo cáo Toán rời rạc, toang rồi mn ơi",Học tập,Căng thẳng
Tự nhiên Cày Discord giải trí sau giờ học ae ạ,Giải trí & Gaming,Thư giãn
Trượt mất phần thưởng Minecraft cay quá quá,Giải trí & Gaming,Buồn rầu
Nay Bị khóa acc OBS stream oan ức quá :((,Giải trí & Gaming,Buồn rầu
Đang Code xong chức năng mã nguồn Python thấy mình bá thật vãi,Khoa học & Công nghệ,Hào hứng
"Thề luôn Chưa làm xong báo cáo Lập trình web, toang rồi hihi",Học tập,Căng thẳng
Nay Trời mưa nằm nhà dạo phố là sướng nhất chán,Đời sống thường ngày,Thư giãn
